#	xRed	yRed
#		
	1.05292515	0.000313
	1.05253096	0.000266
	1.05213677	0.000381
	1.05174258	0.000327
	1.05134839	0.000494
	1.0509542	0.000308
	1.05056001	0.000387
	1.05016582	0.000399
	1.04977163	0.00042
	1.04937744	0.000461
	1.04898325	0.000423
	1.04858906	0.000423
	1.04819487	0.00045
	1.04780068	0.000406
	1.04740649	0.000405
	1.0470123	0.000428
	1.04661811	0.000552
	1.04622392	0.000499
	1.04582973	0.00058
	1.04543554	0.000625
	1.04504135	0.000544
	1.04464716	0.00055
	1.04425297	0.00062
	1.04385878	0.000556
	1.04346459	0.000646
	1.0430704	0.00067
	1.04267621	0.000779
	1.04228202	0.000737
	1.04188783	0.000735
	1.04149364	0.000765
	1.04109945	0.000763
	1.04070526	0.000724
	1.04031107	0.000797
	1.03991688	0.000933
	1.03952269	0.000978
	1.0391285	0.000933
	1.03873431	0.000902
	1.03834012	0.000951
	1.03794593	0.000965
	1.03755174	0.001106
	1.03715755	0.001006
	1.03676336	0.001095
	1.03636917	0.001124
	1.03597498	0.001232
	1.03558079	0.001272
	1.0351866	0.001297
	1.03479241	0.001208
	1.03439822	0.001304
	1.03400403	0.00143
	1.03360984	0.001449
	1.03321565	0.001489
	1.03282146	0.001612
	1.03242727	0.001636
	1.03203308	0.001616
	1.03163889	0.001726
	1.0312447	0.00174
	1.03085051	0.001652
	1.03045632	0.001955
	1.03006213	0.001993
	1.02966794	0.002085
	1.02927375	0.002066
	1.02887956	0.002155
	1.02848537	0.002352
	1.02809118	0.00237
	1.02769699	0.002385
	1.0273028	0.002439
	1.02690861	0.002503
	1.02651442	0.002694
	1.02612023	0.002892
	1.02572604	0.003013
	1.02533185	0.00285
	1.02493766	0.003226
	1.02454347	0.003287
	1.02414928	0.00328
	1.02375509	0.003429
	1.0233609	0.00369
	1.02296671	0.003624
	1.02257252	0.003966
	1.02217833	0.004086
	1.02178414	0.004131
	1.02138995	0.00427
	1.02099576	0.00451
	1.02060157	0.004633
	1.02020738	0.005016
	1.01981319	0.004975
	1.019419	0.005083
	1.01902481	0.005353
	1.01863062	0.005611
	1.01823643	0.005766
	1.01784224	0.006033
	1.01744805	0.006244
	1.01705386	0.006613
	1.01665967	0.006792
	1.01626548	0.007002
	1.01587129	0.00735
	1.0154771	0.007687
	1.01508291	0.007952
	1.01468872	0.008378
	1.01429453	0.008623
	1.01390034	0.00894
	1.01350615	0.009317
	1.01311196	0.009737
	1.01271777	0.010311
	1.01232358	0.010592
	1.01192939	0.011005
	1.0115352	0.01157
	1.01114101	0.011895
	1.01074682	0.012563
	1.01035263	0.013137
	1.00995844	0.013649
	1.00956425	0.014106
	1.00917006	0.014727
	1.00877587	0.01557
	1.00838168	0.016162
	1.00798749	0.016815
	1.0075933	0.017621
	1.00719911	0.018414
	1.00680492	0.019112
	1.00641073	0.019926
	1.00601654	0.02089
	1.00562235	0.021851
	1.00522816	0.023001
	1.00483397	0.023861
	1.00443978	0.024925
	1.00404559	0.026128
	1.0036514	0.027267
	1.00325721	0.028784
	1.00286302	0.030146
	1.00246883	0.031604
	1.00207464	0.033009
	1.00168045	0.034682
	1.00128626	0.036391
	1.00089207	0.038123
	1.00049788	0.040211
	1.00010369	0.042087
	0.9997095	0.044169
	0.99931531	0.046179
	0.99892112	0.04836
	0.99852693	0.05073
	0.99813274	0.053499
	0.99773855	0.056467
	0.99734436	0.059109
	0.99695017	0.06216
	0.99655598	0.065123
	0.99616179	0.068477
	0.9957676	0.072251
	0.99537341	0.076027
	0.99497922	0.080131
	0.99458503	0.083793
	0.99419084	0.08828
	0.99379665	0.092889
	0.99340246	0.09787
	0.99300827	0.1035
	0.99261408	0.108701
	0.99221989	0.114452
	0.9918257	0.120099
	0.99143151	0.126379
	0.99103732	0.133418
	0.99064313	0.140834
	0.99024894	0.148728
	0.98985475	0.156071
	0.98946056	0.163881
	0.98906637	0.172293
	0.98867218	0.181934
	0.98827799	0.191596
	0.9878838	0.202126
	0.98748961	0.213042
	0.98709542	0.222745
	0.98670123	0.234267
	0.98630704	0.246238
	0.98591285	0.259745
	0.98551866	0.273334
	0.98512447	0.285728
	0.98473028	0.299863
	0.98433609	0.3128
	0.9839419	0.328457
	0.98354771	0.344184
	0.98315352	0.360296
	0.98275933	0.377771
	0.98236514	0.392648
	0.98197095	0.409226
	0.98157676	0.426613
	0.98118257	0.445611
	0.98078838	0.465259
	0.98039419	0.483794
	0.98	0.502523
	0.97960581	0.519033
	0.97921162	0.538096
	0.97881743	0.557578
	0.97842324	0.577625
	0.97802905	0.597069
	0.97763486	0.614602
	0.97724067	0.633861
	0.97684648	0.649918
	0.97645229	0.667723
	0.9760581	0.687842
	0.97566391	0.706251
	0.97526972	0.723841
	0.97487553	0.738601
	0.97448134	0.754366
	0.97408715	0.768526
	0.97369296	0.784834
	0.97329877	0.800132
	0.97290458	0.812826
	0.97251039	0.826078
	0.9721162	0.836861
	0.97172201	0.849766
	0.97132782	0.860845
	0.97093363	0.871774
	0.97053944	0.882286
	0.97014525	0.891117
	0.96975106	0.89904
	0.96935687	0.906784
	0.96896268	0.914373
	0.96856849	0.921205
	0.9681743	0.927937
	0.96778011	0.933395
	0.96738592	0.937672
	0.96699173	0.942697
	0.96659754	0.947032
	0.96620335	0.951169
	0.96580916	0.954832
	0.96541497	0.957597
	0.96502078	0.960709
	0.96462659	0.963349
	0.9642324	0.96468
	0.96383821	0.966387
	0.96344402	0.968506
	0.96304983	0.970061
	0.96265564	0.971481
	0.96226145	0.97235
	0.96186726	0.972768
	0.96147307	0.973599
	0.96107888	0.974283
	0.96068469	0.974659
	0.9602905	0.975022
	0.95989631	0.975114
	0.95950212	0.974723
	0.95910793	0.975256
	0.95871374	0.97508
	0.95831955	0.975077
	0.95792536	0.974912
	0.95753117	0.974577
	0.95713698	0.974931
	0.95674279	0.97468
	0.9563486	0.974195
	0.95595441	0.973767
	0.95556022	0.973411
	0.95516603	0.973195
	0.95477184	0.973097
	0.95437765	0.972512
	0.95398346	0.971996
	0.95358927	0.971759
	0.95319508	0.971732
	0.95280089	0.971548
	0.9524067	0.9714
	0.95201251	0.97058
	0.95161832	0.970254
	0.95122413	0.9705
	0.95082994	0.969874
	0.95043575	0.969517
	0.95004156	0.96927
	0.94964737	0.968721
	0.94925318	0.968403
	0.94885899	0.968001
	0.9484648	0.968222
	0.94807061	0.967683
	0.94767642	0.967972
	0.94728223	0.967332
	0.94688804	0.967021
	0.94649385	0.966841
	0.94609966	0.966251
